Planet Name,Parsecs from Earth,Planet Mass,Stellar Magnitude,Discovery Date,Planet Radius,Planet Type,Discovery Method,Orbital Radius,Orbital Period,Eccentricity
Kepler-1369 b,1236.56,7.7 Earths,15.621,2016,0.24 x Jupiter,Neptune-like,Transit,0.1741 AU,25.9 days,0.0
Kepler-1368 b,1635.82,3.36 Earths,15.914,2016,1.65 x Earth,Super Earth,Transit,0.0153 AU,0.7 days,0.0
Kepler-1367 b,401.484,0.721 Earths,16.012,2016,0.92 x Earth,Terrestrial,Transit,0.0236 AU,1.6 days,0.0
Kepler-1366 b,465.826,2.63 Earths,16.685,2016,1.43 x Earth,Super Earth,Transit,0.0273 AU,2.2 days,0.0
Kepler-1365 c,840.128,0.437 Earths,13.417,2016,,,,,,
Kepler-1365 b,840.128,0.721 Earths,13.417,2016,0.92 x Earth,Terrestrial,Transit,0.075 AU,7.7 days,0.0
Kepler-1364 b,1056.9,5.27 Earths,13.196,2016,2.15 x Earth,Neptune-like,Transit,0.1284 AU,13.3 days,0.0
Kepler-1363 b,541.714,2.1 Earths,15.454,2016,1.25 x Earth,Super Earth,Transit,0.0363 AU,2.9 days,0.0
Kepler-1362 b,731.298,7.27 Earths,16.05,2016,0.232 x Jupiter,Neptune-like,Transit,0.4626 AU,136.2 days,0.0
Kepler-1361 b,389.143,0.566 Earths,14.096,2016,0.86 x Earth,Terrestrial,Transit,0.0431 AU,3.6 days,0.0
Kepler-1360 b,1516.27,11.5 Earths,14.007,2016,0.303 x Jupiter,Neptune-like,Transit,0.2866 AU,40.5 days,0.0
Kepler-1359 b,614.859,8.4 Earths,15.987,2016,0.252 x Jupiter,Neptune-like,Transit,0.2769 AU,59.5 days,0.0
Kepler-1358 b,546.998,1.46 Earths,14.693,2016,1.12 x Earth,Super Earth,Transit,0.0656 AU,7.1 days,0.0
Kepler-1357 b,1015.69,2.18 Earths,15.322,2016,1.28 x Earth,Super Earth,Transit,0.041 AU,3 days,0.0
Kepler-1356 b,845.228,2.96 Earths,15.887,2016,1.53 x Earth,Super Earth,Transit,0.0136 AU,0.6 days,0.0
Kepler-1355 b,911.269,2.73 Earths,15.595,2016,,,,,,
Kepler-1354 b,1119.45,9.11 Earths,14.59,2016,0.265 x Jupiter,Neptune-like,Transit,0.3521 AU,76.6 days,0.0
Kepler-1353 b,593.384,3.89 Earths,15.734,2016,1.8 x Earth,Super Earth,Transit,0.153 AU,24.8 days,0.0
Kepler-1352 b,670.829,0.64 Earths,13.338,2016,0.89 x Earth,Terrestrial,Transit,0.03 AU,1.9 days,0.0
Kepler-1351 b,202.782,0.208 Earths,14.328,2016,0.65 x Earth,Terrestrial,Transit,0.0156 AU,0.9 days,0.0
Kepler-1350 c,340.691,3.64 Earths,16.577,2016,1.73 x Earth,Super Earth,Transit,0.0222 AU,1.8 days,0.0
Kepler-1350 b,340.691,6.9 Earths,16.577,2016,0.225 x Jupiter,Neptune-like,Transit,0.0413 AU,4.5 days,0.0
Kepler-1349 b,276.323,0.271 Earths,11.209,2016,0.7 x Earth,Terrestrial,Transit,0.0341 AU,2.1 days,0.0
Kepler-1348 b,1213.82,4.42 Earths,14.871,2016,1.94 x Earth,Super Earth,Transit,0.1834 AU,27.6 days,0.0
Kepler-1347 b,321,1.08 Earths,13.557,2016,1.03 x Earth,Super Earth,Transit,0.104 AU,14 days,0.0
Kepler-1346 b,843.701,3.12 Earths,14.625,2016,1.58 x Earth,Super Earth,Transit,0.044 AU,3.4 days,0.0
