Planet Name,Parsecs from Earth,Planet Mass,Stellar Magnitude,Discovery Date,Planet Radius,Planet Type,Discovery Method,Orbital Radius,Orbital Period,Eccentricity
TOI-157 b,,1.18 Jupiters,,2020,1.286 x Jupiter,Gas Giant,Transit,0.03138 AU,2.1 days,0.0
HIP 67522 b,,,,,,,,,,
HIP 65 A b,,3.213 Jupiters,,2020,2.03 x Jupiter,Gas Giant,Transit,0.01782 AU,1 days,0.0
HD 95338 b,,0.13353 Jupiters,,2020,0.347 x Jupiter,Gas Giant,Radial Velocity,0.262 AU,55.1 days,0.2
HD 191939 d,,2.8 Earths,,2020,0.267 x Jupiter,Neptune-like,Transit,0.2132 AU,38.4 days,0.03
HD 191939 c,,8 Earths,,2020,0.285 x Jupiter,Neptune-like,Transit,0.1752 AU,28.6 days,0.03
HD 191939 b,,10 Earths,,2020,0.304 x Jupiter,Neptune-like,Transit,0.0804 AU,8.9 days,0.03
TYC 8998-760-1 c,,6 Jupiters,,2020,1.1 x Jupiter,Gas Giant,Imaging,320 AU,5727.6 years,
WASP-148 c,,0.392 Jupiters,,2020,1.24 x Jupiter (estimate),Gas Giant,Radial Velocity,0.2044 AU,34.5 days,0.18
WASP-148 b,,0.287 Jupiters,,2020,0.756 x Jupiter,Gas Giant,Transit,0.08215 AU,8.8 days,0.21
Wendelstein-2 b,,0.731 Jupiters,,2020,1.159 x Jupiter,Gas Giant,Transit,0.0234 AU,1.8 days,< 0.057
Wendelstein-1 b,,0.592 Jupiters,,2020,1.031 x Jupiter,Gas Giant,Transit,0.0282 AU,2.7 days,< 0.012
TOI-1728 b,,26.78 Earths,,2020,0.451 x Jupiter,Neptune-like,Transit,0.0391 AU,3.5 days,0.06
GJ 338 B b,,10.6 Earths,,2020,0.29 x Jupiter (estimate),Neptune-like,Radial Velocity,0.142 AU,24.4 days,0.11
OGLE-2017-BLG-0406L b,,0.41 Jupiters,,2020,1.27 x Jupiter (estimate),Gas Giant,Microlensing,3.5 AU,8.8 years,
TOI-849 b,,0.13152 Jupiters,,2020,0.325 x Jupiter,Gas Giant,Transit,0.0155 AU,0.8 days,0.0
NGTS-11 b,,0.344 Jupiters,,2020,0.817 x Jupiter,Gas Giant,Transit,0.201 AU,35.5 days,0.13
Kepler-160 d,,,,,,,,,,
GJ 887 c,,7.6 Earths,,2020,0.238 x Jupiter (estimate),Neptune-like,Radial Velocity,0.12 AU,21.8 days,
GJ 887 b,,4.2 Earths,,2020,1.88 x Earth (estimate),Super Earth,Radial Velocity,0.068 AU,9.3 days,0.0
OGLE-2018-BLG-1700L b,,4.4 Jupiters,,2020,1.15 x Jupiter (estimate),Gas Giant,Microlensing,2.8 AU,7.2 years,
KMT-2018-BLG-1292L b,,4.42 Jupiters,,2020,1.15 x Jupiter (estimate),Gas Giant,Microlensing,6.03 AU,14.2 years,
KMT-2018-BLG-0029L b,,7.59 Earths,,2020,0.238 x Jupiter (estimate),Neptune-like,Microlensing,4.27 AU,8.3 years,
OGLE-2018-BLG-0677L b,,3.96 Earths,,2020,1.82 x Earth (estimate),Super Earth,Microlensing,0.63 AU,1.4 years,
OGLE-2015-BLG-1771L b,,,,,,,,,,
OGLE-2012-BLG-0838L b,,0.167 Jupiters,,2020,0.748 x Jupiter (estimate),Gas Giant,Microlensing,4.43 AU,14.8 years,
AU Microscopii b,,20.12 Earths,,2020,0.353 x Jupiter,Neptune-like,Transit,0.0645 AU,8.5 days,0.19
HD 81817 b,,24.128 Jupiters,,2020,1.07 x Jupiter (estimate),Gas Giant,Radial Velocity,3.233 AU,2.8 years,0.1
TOI-1235 b,,6.69 Earths,,2020,1.69 x Earth,Super Earth,Transit,0.03845 AU,3.4 days,0.05
LTT 3780 c,,8.04 Earths,,2020,2.39 x Earth,Super Earth,Transit,0.0757 AU,12.3 days,0.02
LTT 3780 b,,2.46 Earths,,2020,1.325 x Earth,Super Earth,Transit,0.01195 AU,0.8 days,0.0
Kepler-88 d,,3.05046 Jupiters,,2020,1.17 x Jupiter (estimate),Gas Giant,Radial Velocity,2.46633 AU,3.8 years,0.41
WASP-176 b,,0.855 Jupiters,,2020,1.505 x Jupiter,Gas Giant,Transit,0.0535 AU,3.9 days,0.0
WASP-150 b,,8.46 Jupiters,,2020,1.07 x Jupiter,Gas Giant,Transit,0.0694 AU,5.6 days,0.38
HD 332231 b,,0.23314 Jupiters,,2020,0.809 x Jupiter,Gas Giant,Transit,0.145 AU,18.7 days,0.0
HD 164922 d,,,,,,,,,,
K2-292 b,,24.5 Earths,,2019,0.235 x Jupiter,Neptune-like,Transit,0.13 AU,17 days,0.04
